Unnamed: 0,variance
LOC648987,1.0999463
ECHDC2,1.09993
PLCXD2,1.0999149
SIDT2,1.0998988
LYPD6,1.0998358
PDXDC1,1.0998255
FADD,1.0997956
POLR3D,1.0997891
GNAZ,1.0997875
ZBED2,1.0997812
DDX60,1.0997659
MME,1.0997494
RNF19A,1.0997424
SLC35B2,1.0997103
PYCRL,1.0996808
MPP5,1.099556
SLC41A2,1.0994264
ASNSP1,1.0994146
TRAPPC10,1.0993994
ARGFXP2,1.0993748
ZXDB,1.0993552
MED11,1.099355
CYB5R2,1.099343
SLC35B1,1.0993422
TUT1,1.0992864
PCDH18,1.0992858
LLGL2,1.0991982
S100A4,1.0991766
PSMB5,1.099142
OTUD1,1.0991317
ANO4,1.0991224
DHRS2,1.0990922
STARD3,1.0990573
MORC4,1.0990384
SH2D4A,1.0990087
NR4A2,1.0989964
ZC3H11A,1.0989451
TIMM50,1.0989406
C11orf82,1.0988765
RGS2,1.0988343
TRAPPC3,1.0988077
REM2,1.0987852
MARK1,1.0987537
DUSP10,1.0986828
KIAA1324L,1.0986707
MS4A6E,1.0986274
ATG5,1.0986168
KDM5A,1.0985783
SMG1,1.098453
GPC6,1.0984315
ABHD12,1.0984247
COMMD2,1.0983596
RHEBP3,1.0983483
CHTF8,1.0983124
DUS4L,1.0983036
PRADC1,1.098263
PGK1P2,1.0982429
NRSN2,1.098194
LATS1,1.0981833
ICAM2,1.0981133
IMP3,1.0981026
CDKN2A,1.0980656
APRT,1.0980176
ENPP1,1.0980105
ST3GAL4-AS1,1.0980042
ZDHHC2,1.0979898
PSPH,1.0979221
SUMO2P1,1.0979009
GREM1,1.0978912
NUDT1,1.0978457
CDK5R2,1.0978283
TIPARP,1.0976931
RNMTL1,1.0976875
MOB1A,1.0976834
ZDHHC18,1.0975982
PDE6B,1.0975698
LINC00518,1.0975362
RENBP,1.0975025
C20orf24,1.0974972
ALOX12P2,1.0974433
APOM,1.0974381
PDLIM1,1.097431
CDH17,1.0973737
CLPB,1.0973217
EVA1C,1.097314
ZDHHC5,1.0973008
UBXN8,1.0972935
GEMIN4,1.0972782
BTBD7,1.0972459
SNORD93,1.0972447
PARS2,1.0972177
LOC100129566,1.0972096
C1orf115,1.09716
ORAI3,1.0971476
BIN1,1.0971241
LINC00889,1.0971224
SERPINB1,1.0970681
ENO2,1.0970676
BID,1.0970168
PITPNA,1.0970112
LRIG1,1.0969852
SLC26A6,1.0969765
SMARCD3,1.0969278
GPR126,1.0968968
PLA2G4C,1.0968249
DDAH1,1.0968232
FLCN,1.0968039
RIPPLY2,1.0967542
CECR7,1.0967387
HOXB7,1.096663
CTDSP1,1.0966436
LPAR2,1.0966308
PPARGC1A,1.0965787
KIAA0195,1.0965742
YME1L1,1.0965699
DDX27,1.0964131
ZNF124,1.0964055
RSPO2,1.0963849
CACNA1H,1.0963291
RHBDD1,1.0963141
WDHD1,1.0962205
NT5E,1.0961967
SLC35D1,1.0961334
MEGF10,1.0961167
BIVM,1.096116
BDH2,1.096075
SCAMP3,1.0960683
BPGM,1.0960147
PLXNA3,1.0959471
KLHL18,1.0959092
TMCC3,1.0958966
ATP5I,1.095892
YRDC,1.0958819
EIF3I,1.0958508
SERPINH1,1.095841
NFE2L3,1.095783
ZNF615,1.0957566
TNRC6A,1.0957505
COBLL1,1.0957227
NXPH4,1.0957043
ARAF,1.0956773
DMXL1,1.0956692
RPL28P5,1.0956296
CCDC77,1.0955884
PCBP1,1.0955765
SNRNP200,1.0954906
SMG8,1.0954728
SLC20A2,1.095466
ADRA2C,1.0954498
TDRD12,1.0954067
ZNF547,1.095395
NR4A1,1.0953805
SGTA,1.0953318
RXRG,1.0953293
TJP2,1.095309
MRPS27,1.0952443
LINC00520,1.0952216
SPC24,1.0951862
CCNL2,1.09515
TMED10,1.0951283
NOC3L,1.0950973
TADA3,1.0949988
LRP4,1.0949825
CMPK1,1.0949819
WDR44,1.0949618
LOC653698,1.0949515
CYP51A1,1.0949264
ZNF350,1.0948719
CLDND1,1.0948672
CTSA,1.09486
BSCL2,1.0948358
TNFRSF12A,1.0948327
HMGN4,1.0948241
SOST,1.0948097
ETS1,1.0947837
USP5,1.0947623
RHOBTB3,1.0947545
ANO8,1.0947363
RPL10P16,1.0947
HEATR6,1.0946891
ALG12,1.0946575
HDAC7,1.0946294
SMIM19,1.0946088
SCO1,1.0945641
TXNDC15,1.0945358
PRDM5,1.0944175
IL17RD,1.094417
DHX34,1.0943761
FOXP1,1.0943453
BBIP1,1.0943298
FAM3A,1.0943288
PCDHB15,1.0943
AIM2,1.0942842
PNKD,1.0942758
MRPS24,1.0942559
LOC100288748,1.094219
APAF1,1.0942154
TRAPPC8,1.0941852
AFTPH,1.0941672
SHMT1,1.0940725
RBAK,1.0940454
PIGA,1.0940354
RTCA,1.0940095
MARCH1,1.0940093
ATF4,1.0940015
RND2,1.0939915
AK4,1.0939721
TMEM66,1.0939516
CCDC160,1.0939503
SNRPFP1,1.0939227
UBAP2,1.0939192
STX12,1.093883
RNF43,1.0938568
NOL6,1.0938208
MERTK,1.093795
SH2D3A,1.0937926
TUBBP5,1.0937728
URAD,1.09367
KIAA1984-AS1,1.0936555
ABL1,1.0936542
ST13P5,1.0936288
AHRR,1.0935605
KCTD2,1.093484
FRMD8,1.0934497
GGT7,1.0934457
RANP1,1.0934104
CSPG5,1.0933319
CAMK1D,1.0932928
RPL17P22,1.0932823
LOC728344,1.0932744
ERCC3,1.0931942
ARF4,1.0931925
LOC100289230,1.0931658
PHB,1.0931375
GEMIN6,1.0931104
NOC2L,1.0930861
IFNAR1,1.0930514
TSR3,1.0930092
SYN2,1.093006
C12orf68,1.0929985
ZNF544,1.0929579
FOXJ1,1.0929319
PRNP,1.092922
NSUN5,1.0929137
PRPSAP1,1.0929078
WNK4,1.092814
ARMCX4,1.092785
USP4,1.0927778
UHRF1BP1,1.0927677
OPLAH,1.092767
BTF3,1.0927169
CCT3,1.0926621
SLCO3A1,1.0926559
DANCR,1.0926507
HTRA2,1.0926408
NMRAL1,1.0926358
HOXB8,1.0926309
NBL1,1.092602
SLC19A3,1.092598
XRCC4,1.0925971
ARF6,1.0925825
USP32P2,1.0925733
LRRN1,1.0925361
UTP15,1.0924246
FGF7P1,1.0923797
ANKRD18CP,1.0923473
PPCS,1.092345
UCP3,1.0923394
CFL2,1.0923074
RGS3,1.0923016
TXLNG,1.0922993
GALNT6,1.0922987
GDF6,1.0922805
BCO2,1.0922707
TMEM99,1.0922647
ZDHHC13,1.0922074
FZR1,1.0921993
SECISBP2L,1.0920925
MAPK12,1.0920838
ZMIZ1,1.092066
CPA3,1.0920562
LOXL1-AS1,1.092006
UBE2D4,1.0920027
ZMYM4,1.0919533
SMTN,1.0919367
MUT,1.09193
MARCKS,1.0919225
KRTAP13-2,1.0918995
GLB1L2,1.0918736
SLAMF8,1.0918714
CCNYL3,1.0918626
HHEX,1.0918387
MSRB3,1.0918308
CEACAM1,1.0918008
KIAA1430,1.0917939
DCTN6,1.0917832
PDZD2,1.0917002
POLA1,1.0916431
RIMS2,1.0916069
SIX5,1.0915838
RNASEH2A,1.0915627
CIB1,1.091538
HENMT1,1.0915096
TRIM68,1.0914924
CES3,1.0914775
GDPD1,1.0914178
PEX5,1.0914015
UCKL1,1.0913974
KRT18P65,1.0913825
GART,1.0913762
ESM1,1.0913675
TMEM56,1.091247
COPS7A,1.091179
UBXN7,1.0911266
INPP4B,1.0911103
SIRT6,1.0910993
AGAP2-AS1,1.0910827
CLIC4,1.0910827
H3F3B,1.0910103
LPIN2,1.0909292
TRAPPC4,1.0909176
C9orf135,1.090868
TSIX,1.0908444
SCYL1,1.090784
EDF1,1.0907832
RAP2C,1.0907266
TMSB15B,1.0907006
SUMO1P3,1.0906914
MCM8,1.0906492
DDX18P3,1.0906405
APOL1,1.0906333
ZNF765,1.090516
PLEKHG6,1.0904881
LMLN,1.0904776
GALNT12,1.0903994
CHD7,1.090323
PUSL1,1.0902011
NSRP1,1.0901744
NCAPH,1.0901649
PLAT,1.0901622
STUB1,1.0901387
SIM2,1.0901225
CYBRD1,1.0901145
KPNA1,1.0899909
PTHLH,1.0899822
SGK494,1.0899779
RBPJ,1.0899404
SLC16A9,1.0899129
SELO,1.0898988
BTBD19,1.0898703
LOC100130417,1.0898616
ENTPD1,1.0897884
CPM,1.0897717
SPDYE3,1.0897306
CNPY4,1.0897268
GRWD1,1.0896302
BEX5,1.0896113
ATG2A,1.0896007
LOC728537,1.0895988
SH3PXD2B,1.0895882
HSDL2,1.089585
LOC100288911,1.0895466
PHEX,1.0895216
NABP2,1.0894763
RFC1,1.0894296
TVP23C,1.0894201
YWHAG,1.089389
BET1L,1.0893629
C17orf51,1.0893598
DENND6B,1.089354
KIAA0196,1.0893283
CDK5RAP1,1.0892394
PPP1R8,1.0891501
TRABD2B,1.0891496
CHN1,1.0891043
CFH,1.0890986
KLLN,1.0890851
NOLC1,1.0890696
SPRR2D,1.0890666
MFGE8,1.0890653
ARL5B,1.0890653
MAN2B2,1.0890039
IQCK,1.088974
TENC1,1.0889572
B4GALT1,1.0888593
C19orf10,1.0888126
MUL1,1.0888085
ZNF320,1.0887469
MUC13,1.0887264
F11R,1.0887094
B9D1,1.088705
SRPX,1.0886623
SCNN1G,1.0886486
IL12A,1.0886308
GATA6,1.0885886
EIF1AX,1.0885826
C1QBP,1.0885291
MPDZ,1.0884907
MKX,1.0884885
TUBB4B,1.0884658
SF3A3,1.0884534
GRB10,1.08843
SYDE1,1.0884078
C1orf53,1.088391
HERC1,1.0883428
GPR137C,1.0883389
FLI1,1.0882981
KTN1,1.0882714
MFN2,1.0882704
CTTNBP2,1.0882696
SGPP2,1.0882665
FA2H,1.0882499
OTUD5,1.0882441
ADSL,1.0882419
ELP3,1.0882299
SVIL,1.0882257
LY75,1.0882164
FOXK1,1.0882154
GSTM3,1.0882138
FAM189B,1.088121
ZNF582,1.0881194
NEO1,1.0880437
PIK3CA,1.088029
ARSI,1.0880095
PMP22,1.087986
DUOX1,1.0879513
MDGA2,1.0879037
CD97,1.0878831
PPP1CC,1.0878726
CPT1C,1.0878599
ZNF239,1.0878462
ZNF204P,1.0877837
ARMCX3,1.0877585
TCEB3,1.0877209
ZNF610,1.087699
SH3BGRL,1.0876927
RTN2,1.0876911
ARCN1,1.087688
HLA-DQB1,1.0876774
MLPH,1.087589
PPP2R3C,1.0875859
OPN3,1.0875844
PTGES2,1.0875642
TREX2,1.0875089
ZNF223,1.0874736
HGS,1.0874734
PARD6A,1.0874435
FAM175B,1.0874407
C5orf55,1.08733
VMA21,1.0873283
SYCE2,1.0873203
S100B,1.0873029
LOC100049716,1.0872134
TOMM70A,1.0872117
ZNF35,1.0872066
AKR7A2,1.0871404
PODXL2,1.0871327
THAP7-AS1,1.0870847
GPRC5A,1.086951
TKTL1,1.0869195
DDX11,1.086868
COPA,1.0868205
PIK3CD,1.0867972
SNAP91,1.0867919
AOC3,1.0867751
LCN2,1.0867579
HK1,1.0867169
LY96,1.0866777
PHOSPHO2,1.08664
C8orf33,1.0866287
AMIGO1,1.0866222
FAM136A,1.086611
SLC22A13,1.0865947
RAB11FIP1,1.0865837
AFAP1,1.0865748
PHYH,1.0865281
ZC3H7B,1.086527
TUBB6,1.0865061
RAPGEF4,1.0864847
SORT1,1.0864822
PRUNE2,1.0864682
ABCB7,1.0864438
TMEM119,1.086406
C14orf1,1.0863577
TESC,1.0863329
CA2,1.0863116
C7orf13,1.0863043
CIAPIN1,1.0862457
CEP89,1.0862135
ZNF814,1.0861733
DNM1L,1.0861427
ATMIN,1.086132
GBP4,1.0861281
AKR1E2,1.0860986
MRPL50P2,1.0860615
ACTB,1.0860456
ATP6V1A,1.0860351
GRIN2B,1.0859916
ERRFI1,1.0858501
GALNT9,1.08583
WDR24,1.0857788
ACSM3,1.08573
ANTXR1,1.0856582
L2HGDH,1.0856283
TUBB2A,1.0855283
PGM2,1.0855119
AGPAT9,1.0854782
ANXA1,1.085476
CPSF3,1.0854608
HAX1,1.0854592
APBB1,1.0854219
ITGAV,1.0853871
DCAF13,1.0853784
SLC52A2,1.0853544
PLEKHH2,1.0853534
UBXN4,1.0853179
MTFR1,1.0852826
GTPBP6,1.0852637
FUT8-AS1,1.0852495
DISP1,1.0852398
ELMSAN1,1.0852329
SPECC1,1.085179
AP3D1,1.0851642
STRAP,1.0851575
HOMER3,1.0851514
PRKAG2,1.0851465
KRT8P17,1.0850894
LAMP1,1.085043
MUS81,1.0850317
H2AFJ,1.085026
PRR16,1.0850117
LRRC2,1.0849686
NDEL1,1.0849556
APEX2,1.0849475
ARAP3,1.0849069
TRIM36,1.0848958
LOC728769,1.0848621
MAPK10,1.0848444
ZFP42,1.084833
RAB39B,1.084795
PIK3R4,1.0847872
ST13P17,1.0847305
CCNT1,1.0847299
FMR1,1.0847234
GNAI1,1.0846851
LPCAT2,1.0846778
EVC2,1.0846686
RNPEPL1,1.0846353
ODF3L1,1.0846133
ANKRD13B,1.0845929
C17orf70,1.0845078
PIGY,1.0844791
FGFR3,1.0844767
HHIPL1,1.0844738
C1orf198,1.0844716
MCMDC2,1.084425
SAMD4A,1.0844177
MRPL51,1.0843993
CBX6,1.0843846
SMO,1.0843588
SRGAP2C,1.0843438
SNRPC,1.0843048
PIGU,1.0843023
DUSP7,1.0842876
RELA,1.0842738
MYEOV,1.0842513
SLC45A2,1.0842484
CKAP2L,1.0842316
LOC100128922,1.0841775
PKMYT1,1.0841694
MORC3,1.0841255
SYNM,1.0841249
KLC3,1.0840827
CYB561A3,1.0840812
KIAA1715,1.0840703
TOX3,1.0839801
RPS10P27,1.0839614
SYT16,1.0839585
POF1B,1.0839317
DNLZ,1.0838857
NCRNA00185,1.0838566
ADAM8,1.0838468
CRB3,1.0838089
SDR16C5,1.0838016
CDK19,1.0837998
MAML2,1.0837668
PHF12,1.0837516
SLC30A3,1.083742
FER1L4,1.0837312
DCTN2,1.0837207
EFCAB4A,1.0837135
ZC3H6,1.0836965
NAE1,1.083661
CCL11,1.0836343
GPRC5B,1.0835748
KLHL5,1.0835332
SYT12,1.0834931
CLIC5,1.0834424
SCHIP1,1.083429
PAQR4,1.0834178
FAM160B1,1.0834117
MAVS,1.0833734
PAIP1,1.0833639
ZNF345,1.0833511
LOC391020,1.0833073
DUSP5P1,1.0832584
DHRS3,1.0832438
NOP9,1.0832353
LIG1,1.0832282
VPS11,1.0832062
ZNF747,1.0831653
ATP5EP2,1.0831516
SYVN1,1.0831511
WDR91,1.0831388
KCNK1,1.0831335
TOMM7,1.0830991
HBA1,1.0830879
RPSAP9,1.0830753
GZF1,1.0830498
CSTF2T,1.0830487
RARS,1.0830137
RPL32P27,1.083001
ANKLE2,1.0829653
SEPT3,1.0829651
MAP2K6,1.0829476
MTMR14,1.0829399
LRRC37A4P,1.0829244
GAB2,1.0829059
SMC2,1.0828809
MTMR4,1.082864
LIMA1,1.0828559
MKRN2,1.0828558
TTBK2,1.0827881
LYRM1,1.0827376
PIP4K2A,1.0827317
MAPRE1,1.08271
RRN3,1.082708
PER1,1.0826422
FAM35A,1.0826367
TNKS,1.0826365
B3GNT1,1.0826194
LRP2,1.0826136
RHPN2,1.082483
NARG2,1.0824767
GUSBP2,1.0824696
BMPER,1.0824056
ESPNL,1.0823705
C10orf95,1.0823687
FAM220A,1.0823444
CCNA2,1.0823231
LAMTOR1,1.082278
CHTF18,1.08226
ERBB2IP,1.082199
DDX52,1.0821973
MGAT1,1.0821027
INTS9,1.0820853
DCTN5,1.0820814
PLXNA2,1.082038
METTL21B,1.0820374
PCMT1,1.0820096
CAPRIN2,1.0819428
PPP2R5A,1.0819203
COMMD5,1.0818887
REG1A,1.0818524
SEC23B,1.0818441
EIF2B1,1.0818346
LMAN1,1.0817819
PLEKHM2,1.0816582
VWA1,1.0816065
RTN3P1,1.0815734
TTPA,1.0815722
EFR3B,1.081552
P2RY6,1.0815481
ERP44,1.0815212
PAF1,1.0814776
SHANK2,1.0814731
GTF2F1,1.0814389
ASB1,1.0813897
GUCY2C,1.0813776
C16orf70,1.0813667
ZNF823,1.0813574
LOC283588,1.0813497
USP43,1.0813353
UBXN6,1.0813317
PPRC1,1.0812997
KCNQ3,1.0812737
DNPH1,1.081265
HIST1H4C,1.0812321
ARHGEF19,1.0812029
LSS,1.0811998
FIBCD1,1.0811759
APMAP,1.0811689
NCOA1,1.0811687
ARAP1,1.0811384
CELSR2,1.0811346
LIAS,1.0811304
PTPN6,1.0811278
TIMMDC1,1.0811069
OBSCN,1.0811063
ZNF626,1.0810989
USMG5,1.0810803
GOLGA3,1.0810064
COMMD4,1.0809925
SETD7,1.0809895
CHST6,1.0809575
RGL2,1.0809481
MYL12B,1.0809333
RPL13P5,1.0809066
RPL7AP13,1.0809062
TMOD3,1.0808876
AP3B1,1.0808082
DYNC2H1,1.080804
SLC12A4,1.0807743
NANOS1,1.0807644
MUSTN1,1.0807432
DYM,1.080716
VAMP4,1.080712
IFFO1,1.0807112
LOC100289238,1.0806763
RPL21P14,1.0806568
DSG3,1.0806413
OSBPL3,1.0806388
LOC100288721,1.0806178
TMTC1,1.080587
INTS1,1.0805756
PMP2,1.0805724
KIAA1328,1.080565
DDB2,1.080556
FBXL16,1.0805547
MMP10,1.0805337
KIF2C,1.0805275
CDKN1A,1.0805211
NCOA4,1.0805187
SLC1A3,1.0804628
TBX18,1.0804405
ANKRD18DP,1.0803803
ANKRD6,1.0803769
CYP26B1,1.0803508
LIPT2,1.080346
OAS2,1.0803237
IKBKE,1.0803182
NLK,1.0803132
ANTXR2,1.0803063
S100A11,1.0802954
RNASE4,1.0802808
SPTY2D1,1.0802301
TCEAL1,1.0802139
NDUFV1,1.0801703
ADIPOR1,1.0801563
SLC12A2,1.0801349
PSRC1,1.0801308
PNPLA2,1.0801071
PI4KAP2,1.0800866
MCRS1,1.0800773
SLC22A31,1.0800515
XYLT2,1.0800223
SH2D5,1.0799669
SMIM7,1.0799651
GTF2E1,1.0799335
LPIN1,1.0799302
APC,1.0799068
NFS1,1.079882
FAM20B,1.079789
MTMR9,1.0797522
CTSZ,1.079717
C1orf216,1.0797126
FRMD5,1.0797035
RDM1,1.0796846
CCNE2,1.0796362
GNE,1.0796334
NAAA,1.0795953
INF2,1.0795563
C1orf123,1.0795426
MICAL3,1.0795172
NR3C1,1.0794574
COQ2,1.0794282
MED9,1.0794264
SLC16A6,1.0794207
GRAMD1A,1.0793481
FAT3,1.0793177
IGSF11,1.0793124
GRHL3,1.0792938
PRDM8,1.0792731
USP16,1.0792383
DYRK2,1.0792149
SLC9A3R1,1.0792048
HLA-Z,1.079193
ELOVL1,1.079191
LOC151457,1.0791662
RNF217,1.0791533
SRSF8,1.0791335
GATS,1.0790972
UNG,1.0790685
MAPKAPK5,1.0790614
TFRC,1.079055
LOC143188,1.0790293
SFT2D2,1.0790145
TNNI3,1.0790012
PLEK2,1.0789443
BRWD3,1.0788387
EXPH5,1.0788096
PITHD1,1.0788068
CNTN6,1.078796
ANKRD36B,1.0787704
GCC1,1.0787536
NDNF,1.0787368
RPL34P10,1.0787185
ZFYVE1,1.078696
NMD3,1.0786057
RNF145,1.0785043
CAMK2N1,1.0784981
MASTL,1.0784948
C1orf35,1.0784615
CCT6A,1.0784504
POLD4,1.0784383
PCSK9,1.0784193
EPHA5,1.0784132
ZNF268,1.0784118
CALB1,1.0784078
OCEL1,1.0783468
RNF181,1.0783249
TMEM106B,1.0783198
PAIP2,1.0782871
ITCH,1.0782516
CITED1,1.0781981
TRIM31,1.0781959
RAB36,1.078194
USP25,1.0781305
AMOTL1,1.0781286
RAB11FIP5,1.0781229
LAMB1,1.0781143
ATRX,1.0781058
RBMX2,1.0780944
SF3B1,1.0780865
PAX6,1.0780851
LMO4,1.0780808
ASIC3,1.0780622
ATG12P1,1.0780437
UBE2O,1.0780004
ZNF576,1.0779687
TPMT,1.0779655
DOCK3,1.0779572
ZNF579,1.0779377
ITGB1,1.0779024
AKIRIN2,1.0778815
KRT8P14,1.0778635
TMEM138,1.0778602
RBMS2,1.077784
KIAA1217,1.0777621
PI4K2B,1.0777395
RPS27L,1.0777242
ATF2,1.0776979
NUMBL,1.0776824
DNM1P17,1.0776441
SZRD1,1.0776213
TARS,1.077618
TP53INP2,1.0775895
NUDT21,1.0775758
EEF1D,1.0775702
CLN6,1.0775534
HLA-J,1.0775253
FOPNL,1.0774208
ATP6V0C,1.0774066
RAN,1.0773686
STIL,1.0772393
ATP11C,1.0772309
KCNK15,1.0772222
FBXO30,1.0772116
LEPREL4,1.0772071
ALX1,1.0771843
C10orf88,1.0771706
DMRTA1,1.0771679
PCDH9,1.0771463
PLOD2,1.077129
MRAS,1.077102
LOC442113,1.0770967
FBXO4,1.0770676
SLC35F4,1.0770528
FAM211B,1.0770423
AGR2,1.0770291
WHSC1L1,1.0770099
JUNB,1.0769817
FADS1,1.0769717
CA5BP1,1.0769639
SLC25A15,1.0769628
SNTA1,1.0769194
ANGEL2,1.0767733
RARS2,1.0767535
MFAP2,1.0767316
MRPL42P5,1.0767027
MMADHC,1.0766892
SLC9A5,1.0766771
IGDCC4,1.0766315
B3GALTL,1.0766218
LOC389465,1.0765823
GK4P,1.0765812
PIGW,1.0765777
TBC1D10A,1.0765463
DHX9P1,1.076528
ZNF214,1.0765064
CALCR,1.0764892
NPAS3,1.0763991
NR0B2,1.0763901
TP73,1.076362
PTER,1.0763342
CD2AP,1.0763091
RBP1,1.0762945
TMEM57,1.0762925
MARCH8,1.076242
PRSS23,1.07624
PTMAP3,1.0761617
KCNG1,1.0761428
NFYAP1,1.0760853
HSPD1P6,1.0760685
LRRC36,1.0760465
ACY1,1.0760161
LOC407835,1.0759978
NOXA1,1.0759896
TBC1D22B,1.0759553
ZNF546,1.0759118
ALPP,1.0759064
TMX1,1.0758648
CYLD,1.0758522
LOC100128592,1.0758394
BZW1,1.075827
UBQLN4,1.0757594
IGHMBP2,1.075746
ZFYVE21,1.0757371
HLTF,1.0757006
SMARCA5,1.0756675
PPP2CB,1.075662
NOS1AP,1.0755762
UPRT,1.0755001
EDEM1,1.0754794
VAV3,1.0754704
C7orf60,1.0754306
C8orf47,1.0753253
C15orf37,1.0752767
CD22,1.0751846
ARHGEF18,1.0751721
RPLP1P6,1.0751178
FOXK2,1.0750462
HOXC12,1.0750026
MYLK2,1.0749347
PSMD1,1.074856
TM9SF2,1.0748534
MCOLN2,1.0747782
IFI35,1.0747516
TMEM108,1.0747056
PSG5,1.0746597
PCYT2,1.0746574
CTNS,1.0746394
MYH10,1.0746323
B3GALNT2,1.0746294
ZNF12,1.0745893
MYL6,1.0745757
HNMT,1.0745735
TP53I11,1.0745604
BDKRB2,1.0745604
CTPS1,1.0745414
TRANK1,1.0745286
NTMT1,1.0745276
NSF,1.0744808
KIAA1549L,1.0744498
ANXA6,1.0744452
PHF2,1.074374
ZWILCH,1.074314
PVR,1.074281
PLCB3,1.0742685
ASB3,1.0742637
GJB6,1.0742459
AREL1,1.0742352
P2RY1,1.0742103
TMEM159,1.074206
CD27-AS1,1.074175
SLC16A14,1.0740968
NUDT19,1.0740466
EFCAB4B,1.0740207
PYGB,1.0740132
ZNF620,1.0740002
NEK2,1.073968
LINC00623,1.0738839
MLF2,1.0738462
MARVELD2,1.0738442
TICRR,1.0738043
ARFGAP3,1.0737959
TMCO3,1.0737939
RPL27AP5,1.0737909
GPR75,1.0737903
ARRDC2,1.0737854
IL1RAP,1.073785
PRDM4,1.0737274
TMED9,1.0737079
LLGL1,1.0737008
RASL10A,1.073652
SLC16A7,1.0736282
LOC246723,1.0736253
RAB25,1.0735822
RNF38,1.0735649
PSME2P1,1.0735627
DGKH,1.073534
NUDT14,1.0734844
ESRP2,1.0734698
EHBP1L1,1.0734504
CRMP1,1.073408
DUSP16,1.0733889
RDH10,1.0733874
BTN3A3,1.07338
CXorf57,1.0733715
C10orf114,1.0733677
KAT5,1.0733637
PIGZ,1.0733563
IRAK4,1.0733354
TIMELESS,1.0733044
SSFA2,1.0732265
ZNF703,1.0731989
ACTR3,1.0731969
SIX3,1.0731775
STOX1,1.0731488
ZNF507,1.0731299
RMDN3,1.0730878
DIXDC1,1.0730853
ZNF106,1.073079
ADAMTS4,1.0730602
INPPL1,1.073055
PHKA2,1.0730511
CDCA4,1.0730367
SCN2A,1.0730355
TMED3,1.0730317
MRPS17,1.0730053
CDKN1C,1.0729977
LOX,1.0729479
SSRP1,1.0729364
ARFGEF2,1.0729197
SSTR5-AS1,1.0729153
CES4A,1.0729138
DDX60L,1.0729129
LOC732229,1.0728185
ZNF215,1.0728109
STYK1,1.0727922
LYPLA2P1,1.072792
AP4E1,1.0727829
CERS4,1.0727617
NOP10,1.0727311
PFKM,1.0727235
ITIH5,1.0727192
VNN1,1.072683
EI24,1.0726694
NGRN,1.072655
PWP2,1.0726525
GOLIM4,1.0726492
GLA,1.0726377
SERTAD4,1.0725942
NAP1L5,1.0725619
RNFT2,1.0725428
SOD2,1.0725167
ANKRD34B,1.0725037
PTBP2,1.0724891
DDX21,1.0724568
TAX1BP3,1.072456
LBX2-AS1,1.0724239
MX1,1.0723773
LPL,1.072288
NCALD,1.0722429
MECOM,1.0722253
ARHGEF4,1.0722108
ZNF471,1.072185
C17orf97,1.0721499
ATL3,1.0720155
PTCHD4,1.0719954
PVRL2,1.0719756
JDP2,1.0719707
GPX1,1.0719639
IRF9,1.0719618
WARS2,1.0719353
CLUAP1,1.0719352
USP36,1.0719242
IL24,1.0718983
TDRD9,1.0718528
RPN1,1.0718299
EP300,1.0718228
AAMDC,1.0718141
ZKSCAN7,1.0717967
ZFP112,1.0717499
SPTLC2,1.0717024
SERTAD1,1.0716844
OSR2,1.0716779
ALKBH7,1.0716656
ZNF287,1.0716096
TRAFD1,1.0715816
HAPLN4,1.071577
SUPT5H,1.071563
SIRPA,1.0715492
KCTD11,1.0715472
GPR37,1.0715202
SARS2,1.0714148
C6orf106,1.071374
ACBD3,1.071313
CCBL1,1.0712425
TMEM144,1.0712235
SPIB,1.0711997
WDR34,1.0711964
ORC3,1.0711663
TTN,1.0711619
MACC1,1.0711569
FAM105A,1.071136
SAP30,1.0711219
ZBTB11,1.0710989
GPSM1,1.0710908
TBX2,1.0710716
DEDD2,1.0710713
ACTR3P2,1.0710474
PSMB1,1.071037
SPA17,1.0710247
ADAMTS19,1.0710167
ECSIT,1.0710121
ERO1LB,1.0709957
CSF3,1.07099
PCNXL4,1.0709469
ORMDL2,1.0709245
GYLTL1B,1.0708963
P4HTM,1.07087
KIF20A,1.0708575
SDF4,1.070823
MARCKSL1,1.0708218
TMEM179B,1.0707915
RNF169,1.0707855
FAM188A,1.0707318
ITFG3,1.0707246
HPS5,1.0706575
R3HDM2,1.0706558
MRPS23,1.0706395
ZNF572,1.0706257
FAM74A1,1.0706071
ARL6IP5,1.0706062
KIAA1199,1.0705814
LRIG2,1.0705616
ULK1,1.0705417
ZNF491,1.0704895
VGLL1,1.0704869
MCM4,1.070469
DBF4,1.0704275
ZNF227,1.0703784
SEMA3C,1.0702522
PIANP,1.0702287
FBXL6,1.0702146
AQP4,1.0702038
LRRC8E,1.0702032
ARG2,1.0701803
SOS2,1.0701506
PDK2,1.0701376
NPC1L1,1.0701196
SYTL4,1.0701009
PAPD4,1.0700005
STK35,1.0699629
NFKB2,1.0699389
HARS,1.0698531
PLS1,1.069773
RPS15AP33,1.0697625
BAALC,1.069686
MPI,1.0696291
HOXB3,1.0696019
RFPL1,1.0695682
SIGIRR,1.0695632
BHLHE41,1.0695477
PRTG,1.0695307
RNF141,1.0695075
PREB,1.0695014
IRS2,1.0694932
PNOC,1.0694199
SUPT6H,1.0693985
TNFAIP8L1,1.0693785
OXSM,1.0693606
CLIC2,1.0693593
TMC7,1.0692884
